id,original_id,category,dataset,image_path,original_path,description,width,height,original_width,original_height,aspect_ratio,file_size_kb,room_count,room_types,has_balcony,has_garage,floors,architectural_style,area_estimate,split
high_quality_architectural_01316,14706,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01316_14706.png,../data/cubicasa5k/high_quality_architectural/14706/F1_original.png,Traditional compact 2-room apartment with balcony and garage (architectural quality),512,512,946,754,1.2546419098143236,494,2,,True,True,1,traditional,276,train
high_quality_architectural_01318,13711,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01318_13711.png,../data/cubicasa5k/high_quality_architectural/13711/F1_original.png,Traditional compact 2-room apartment with balcony and garage (architectural quality),512,512,935,1183,0.790363482671175,575,2,,True,True,1,traditional,364,train
high_quality_architectural_01320,4846,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01320_4846.png,../data/cubicasa5k/high_quality_architectural/4846/F1_original.png,Traditional compact 2-room apartment with balcony and garage (architectural quality),512,512,692,969,0.7141382868937048,219,2,,True,True,1,traditional,350,train
high_quality_architectural_01321,9557,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01321_9557.png,../data/cubicasa5k/high_quality_architectural/9557/F1_original.png,Modern compact 2-room apartment with balcony and garage (architectural quality),512,512,859,592,1.4510135135135136,352,2,,True,True,1,modern,274,train
high_quality_architectural_01323,11079,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01323_11079.png,../data/cubicasa5k/high_quality_architectural/11079/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,511,905,0.5646408839779006,252,2,,False,False,1,modern,254,train
high_quality_architectural_01324,8471,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01324_8471.png,../data/cubicasa5k/high_quality_architectural/8471/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,669,524,1.2767175572519085,373,2,,False,False,1,contemporary,306,train
high_quality_architectural_01326,7861,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01326_7861.png,../data/cubicasa5k/high_quality_architectural/7861/F1_original.png,Modern 4-room apartment with balcony and garage (architectural quality),512,512,860,437,1.967963386727689,447,4,,True,True,1,modern,564,train
high_quality_architectural_01331,7859,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01331_7859.png,../data/cubicasa5k/high_quality_architectural/7859/F1_original.png,Traditional 4-room apartment with garage (architectural quality),512,512,897,965,0.9295336787564766,546,4,,False,True,1,traditional,744,train
high_quality_architectural_01338,1366,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01338_1366.png,../data/cubicasa5k/high_quality_architectural/1366/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,791,1112,0.7113309352517986,412,2,,False,False,1,contemporary,246,train
high_quality_architectural_01339,13386,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01339_13386.png,../data/cubicasa5k/high_quality_architectural/13386/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,1003,300,3.3433333333333333,113,2,,False,False,1,traditional,302,train
high_quality_architectural_01340,11889,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01340_11889.png,../data/cubicasa5k/high_quality_architectural/11889/F1_original.png,Modern 4-room apartment (architectural quality),512,512,1060,1236,0.8576051779935275,461,4,,False,False,1,modern,720,train
high_quality_architectural_01341,10167,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01341_10167.png,../data/cubicasa5k/high_quality_architectural/10167/F1_original.png,Modern compact 2-room apartment with balcony and garage (architectural quality),512,512,868,1186,0.7318718381112985,585,2,,True,True,1,modern,322,train
high_quality_architectural_01342,3869,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01342_3869.png,../data/cubicasa5k/high_quality_architectural/3869/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,495,526,0.94106463878327,139,2,,False,True,1,contemporary,322,train
high_quality_architectural_01344,2528,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01344_2528.png,../data/cubicasa5k/high_quality_architectural/2528/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,518,401,1.2917705735660847,159,2,,False,False,1,contemporary,348,train
high_quality_architectural_01347,10158,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01347_10158.png,../data/cubicasa5k/high_quality_architectural/10158/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,2132,1608,1.3258706467661692,582,2,,True,False,1,modern,368,train
high_quality_architectural_01349,12059,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01349_12059.png,../data/cubicasa5k/high_quality_architectural/12059/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,511,878,0.5820045558086561,125,2,,False,False,1,contemporary,282,train
high_quality_architectural_01350,12865,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01350_12865.png,../data/cubicasa5k/high_quality_architectural/12865/F1_original.png,Traditional compact 2-room apartment with balcony and garage (architectural quality),512,512,479,582,0.8230240549828178,144,2,,True,True,1,traditional,378,train
high_quality_architectural_01351,14353,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01351_14353.png,../data/cubicasa5k/high_quality_architectural/14353/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,592,1095,0.5406392694063927,222,2,,True,False,1,modern,262,train
high_quality_architectural_01353,13720,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01353_13720.png,../data/cubicasa5k/high_quality_architectural/13720/F1_original.png,Contemporary compact 2-room apartment with balcony and garage (architectural quality),512,512,454,586,0.7747440273037542,188,2,,True,True,1,contemporary,310,train
high_quality_architectural_01354,10397,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01354_10397.png,../data/cubicasa5k/high_quality_architectural/10397/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,539,620,0.8693548387096774,331,2,,False,False,1,traditional,270,train
high_quality_architectural_01355,2145,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01355_2145.png,../data/cubicasa5k/high_quality_architectural/2145/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,426,511,0.8336594911937377,137,2,,True,False,1,modern,364,train
high_quality_architectural_01356,10151,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01356_10151.png,../data/cubicasa5k/high_quality_architectural/10151/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,1127,1889,0.5966119640021175,875,2,,False,False,1,traditional,386,train
high_quality_architectural_01358,4848,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01358_4848.png,../data/cubicasa5k/high_quality_architectural/4848/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,535,410,1.304878048780488,53,2,,False,False,1,contemporary,336,train
high_quality_architectural_01360,10707,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01360_10707.png,../data/cubicasa5k/high_quality_architectural/10707/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,2480,3507,0.7071571143427431,2251,2,,True,False,1,modern,268,train
high_quality_architectural_01361,12050,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01361_12050.png,../data/cubicasa5k/high_quality_architectural/12050/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,1270,1200,1.0583333333333331,485,2,,False,True,1,contemporary,268,train
high_quality_architectural_01362,12262,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01362_12262.png,../data/cubicasa5k/high_quality_architectural/12262/F1_original.png,Modern 4-room apartment with garage (architectural quality),512,512,818,592,1.3817567567567568,217,4,,False,True,1,modern,672,train
high_quality_architectural_01364,14195,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01364_14195.png,../data/cubicasa5k/high_quality_architectural/14195/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,1367,848,1.6120283018867925,719,2,,False,False,1,modern,320,train
high_quality_architectural_01366,14708,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01366_14708.png,../data/cubicasa5k/high_quality_architectural/14708/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,862,758,1.1372031662269129,299,2,,True,False,1,contemporary,340,train
high_quality_architectural_01367,11874,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01367_11874.png,../data/cubicasa5k/high_quality_architectural/11874/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,887,753,1.1779548472775565,384,2,,False,True,1,modern,276,train
high_quality_architectural_01369,233,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01369_233.png,../data/cubicasa5k/high_quality_architectural/233/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,594,416,1.4278846153846154,97,2,,False,False,1,traditional,276,train
high_quality_architectural_01371,8216,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01371_8216.png,../data/cubicasa5k/high_quality_architectural/8216/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,449,715,0.627972027972028,208,2,,True,False,1,traditional,270,train
high_quality_architectural_01372,9330,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01372_9330.png,../data/cubicasa5k/high_quality_architectural/9330/F1_original.png,Contemporary 4-room apartment with garage (architectural quality),512,512,634,439,1.4441913439635534,173,4,,False,True,1,contemporary,724,train
